Year,County,Ethnicity,Race,Gender,Age Group,Count
2010,Calhoun,Non-Hispanic,Black,Female,65--84,0
2010,Calhoun,Non-Hispanic,Black,Female,85+,0
2010,Calhoun,Non-Hispanic,Other,Male,<1,0
2010,Calhoun,Non-Hispanic,Other,Male,1--17,0
2010,Calhoun,Non-Hispanic,Other,Male,18--24,0
2010,Calhoun,Non-Hispanic,Other,Male,25--44,0
2010,Calhoun,Non-Hispanic,Other,Male,45--64,0
2010,Calhoun,Non-Hispanic,Other,Male,65--84,0
2010,Calhoun,Non-Hispanic,Other,Male,85+,0
2010,Calhoun,Non-Hispanic,Other,Female,<1,0
2010,Calhoun,Non-Hispanic,Other,Female,1--17,0
2010,Calhoun,Non-Hispanic,Other,Female,18--24,0
2010,Calhoun,Non-Hispanic,Other,Female,25--44,0
2010,Calhoun,Non-Hispanic,Other,Female,45--64,0
2010,Calhoun,Non-Hispanic,Other,Female,65--84,0
2010,Calhoun,Non-Hispanic,Other,Female,85+,0
2010,Calhoun,Hispanic,White,Male,<1,0
2010,Calhoun,Hispanic,White,Male,1--17,0
2010,Calhoun,Hispanic,White,Male,18--24,0
2010,Calhoun,Hispanic,White,Male,25--44,0
2010,Calhoun,Hispanic,White,Male,45--64,0
2010,Calhoun,Hispanic,White,Male,65--84,0
2010,Calhoun,Hispanic,White,Male,85+,0
2010,Calhoun,Hispanic,White,Female,<1,0
2010,Calhoun,Hispanic,White,Female,1--17,0
2010,Calhoun,Hispanic,White,Female,18--24,0
2010,Calhoun,Hispanic,White,Female,25--44,0
2010,Calhoun,Hispanic,White,Female,45--64,0
2010,Calhoun,Hispanic,White,Female,65--84,0
2010,Calhoun,Hispanic,White,Female,85+,0
2010,Calhoun,Hispanic,Black,Male,<1,0
2010,Calhoun,Hispanic,Black,Male,1--17,0
2010,Calhoun,Hispanic,Black,Male,18--24,0
2010,Calhoun,Hispanic,Black,Male,25--44,0
2010,Calhoun,Hispanic,Black,Male,45--64,0
2010,Calhoun,Hispanic,Black,Male,65--84,0
2010,Calhoun,Hispanic,Black,Male,85+,0
2010,Calhoun,Hispanic,Black,Female,<1,0
2010,Calhoun,Hispanic,Black,Female,1--17,0
2010,Calhoun,Hispanic,Black,Female,18--24,0
2010,Calhoun,Hispanic,Black,Female,25--44,0
2010,Calhoun,Hispanic,Black,Female,45--64,0
2010,Calhoun,Hispanic,Black,Female,65--84,0
2010,Calhoun,Hispanic,Black,Female,85+,0
2010,Calhoun,Hispanic,Other,Male,<1,0
2010,Calhoun,Hispanic,Other,Male,1--17,0
2010,Calhoun,Hispanic,Other,Male,18--24,0
2010,Calhoun,Hispanic,Other,Male,25--44,0
2010,Calhoun,Hispanic,Other,Male,45--64,0
2010,Calhoun,Hispanic,Other,Male,65--84,0
2010,Calhoun,Hispanic,Other,Male,85+,0
2010,Calhoun,Hispanic,Other,Female,<1,0
2010,Calhoun,Hispanic,Other,Female,1--17,0
2010,Calhoun,Hispanic,Other,Female,18--24,0
2010,Calhoun,Hispanic,Other,Female,25--44,0
2010,Calhoun,Hispanic,Other,Female,45--64,0
2010,Calhoun,Hispanic,Other,Female,65--84,0
2010,Calhoun,Hispanic,Other,Female,85+,0
2010,Carroll,Non-Hispanic,White,Male,<1,2
2010,Carroll,Non-Hispanic,White,Male,1--17,2
2010,Carroll,Non-Hispanic,White,Male,18--24,1
2010,Carroll,Non-Hispanic,White,Male,25--44,0
2010,Carroll,Non-Hispanic,White,Male,45--64,26
2010,Carroll,Non-Hispanic,White,Male,65--84,43
2010,Carroll,Non-Hispanic,White,Male,85+,26
2010,Carroll,Non-Hispanic,White,Female,<1,0
2010,Carroll,Non-Hispanic,White,Female,1--17,0
2010,Carroll,Non-Hispanic,White,Female,18--24,0
2010,Carroll,Non-Hispanic,White,Female,25--44,2
2010,Carroll,Non-Hispanic,White,Female,45--64,12
2010,Carroll,Non-Hispanic,White,Female,65--84,38
2010,Carroll,Non-Hispanic,White,Female,85+,45
2010,Carroll,Non-Hispanic,Black,Male,<1,0
2010,Carroll,Non-Hispanic,Black,Male,1--17,0
2010,Carroll,Non-Hispanic,Black,Male,18--24,0
2010,Carroll,Non-Hispanic,Black,Male,25--44,0
2010,Carroll,Non-Hispanic,Black,Male,45--64,0
2010,Carroll,Non-Hispanic,Black,Male,65--84,0
2010,Carroll,Non-Hispanic,Black,Male,85+,1
2010,Carroll,Non-Hispanic,Black,Female,<1,0
2010,Carroll,Non-Hispanic,Black,Female,1--17,0
2010,Carroll,Non-Hispanic,Black,Female,18--24,0
2010,Carroll,Non-Hispanic,Black,Female,25--44,0
2010,Carroll,Non-Hispanic,Black,Female,45--64,0
2010,Carroll,Non-Hispanic,Black,Female,65--84,0
2010,Carroll,Non-Hispanic,Black,Female,85+,0
2010,Carroll,Non-Hispanic,Other,Male,<1,0
2010,Carroll,Non-Hispanic,Other,Male,1--17,0
2010,Carroll,Non-Hispanic,Other,Male,18--24,0
2010,Carroll,Non-Hispanic,Other,Male,25--44,0
2010,Carroll,Non-Hispanic,Other,Male,45--64,0
2010,Carroll,Non-Hispanic,Other,Male,65--84,0
2010,Carroll,Non-Hispanic,Other,Male,85+,0
2010,Carroll,Non-Hispanic,Other,Female,<1,0
2010,Carroll,Non-Hispanic,Other,Female,1--17,0
2010,Carroll,Non-Hispanic,Other,Female,18--24,0
2010,Carroll,Non-Hispanic,Other,Female,25--44,0
2010,Carroll,Non-Hispanic,Other,Female,45--64,0
2010,Carroll,Non-Hispanic,Other,Female,65--84,0
2010,Carroll,Non-Hispanic,Other,Female,85+,0
2010,Carroll,Hispanic,White,Male,<1,0
2010,Carroll,Hispanic,White,Male,1--17,0
2010,Carroll,Hispanic,White,Male,18--24,1
2010,Carroll,Hispanic,White,Male,25--44,0
2010,Carroll,Hispanic,White,Male,45--64,0
2010,Carroll,Hispanic,White,Male,65--84,0
2010,Carroll,Hispanic,White,Male,85+,0
2010,Carroll,Hispanic,White,Female,<1,0
2010,Carroll,Hispanic,White,Female,1--17,0
2010,Carroll,Hispanic,White,Female,18--24,0
2010,Carroll,Hispanic,White,Female,25--44,1
2010,Carroll,Hispanic,White,Female,45--64,0
2010,Carroll,Hispanic,White,Female,65--84,0
2010,Carroll,Hispanic,White,Female,85+,0
2010,Carroll,Hispanic,Black,Male,<1,0
2010,Carroll,Hispanic,Black,Male,1--17,0
2010,Carroll,Hispanic,Black,Male,18--24,0
2010,Carroll,Hispanic,Black,Male,25--44,0
2010,Carroll,Hispanic,Black,Male,45--64,0
2010,Carroll,Hispanic,Black,Male,65--84,0
2010,Carroll,Hispanic,Black,Male,85+,0
2010,Carroll,Hispanic,Black,Female,<1,0
2010,Carroll,Hispanic,Black,Female,1--17,0
2010,Carroll,Hispanic,Black,Female,18--24,0
2010,Carroll,Hispanic,Black,Female,25--44,0
2010,Carroll,Hispanic,Black,Female,45--64,0
2010,Carroll,Hispanic,Black,Female,65--84,0
2010,Carroll,Hispanic,Black,Female,85+,0
2010,Carroll,Hispanic,Other,Male,<1,0
2010,Carroll,Hispanic,Other,Male,1--17,0
2010,Carroll,Hispanic,Other,Male,18--24,0
2010,Carroll,Hispanic,Other,Male,25--44,0
2010,Carroll,Hispanic,Other,Male,45--64,0
2010,Carroll,Hispanic,Other,Male,65--84,0
2010,Carroll,Hispanic,Other,Male,85+,0
2010,Carroll,Hispanic,Other,Female,<1,0
2010,Carroll,Hispanic,Other,Female,1--17,0
2010,Carroll,Hispanic,Other,Female,18--24,0
2010,Carroll,Hispanic,Other,Female,25--44,0
2010,Carroll,Hispanic,Other,Female,45--64,0
2010,Carroll,Hispanic,Other,Female,65--84,0
2010,Carroll,Hispanic,Other,Female,85+,0
2010,Cass,Non-Hispanic,White,Male,<1,0
2010,Cass,Non-Hispanic,White,Male,1--17,0
2010,Cass,Non-Hispanic,White,Male,18--24,0
2010,Cass,Non-Hispanic,White,Male,25--44,3
2010,Cass,Non-Hispanic,White,Male,45--64,11
2010,Cass,Non-Hispanic,White,Male,65--84,39
2010,Cass,Non-Hispanic,White,Male,85+,18
2010,Cass,Non-Hispanic,White,Female,<1,0
2010,Cass,Non-Hispanic,White,Female,1--17,0
2010,Cass,Non-Hispanic,White,Female,18--24,0
2010,Cass,Non-Hispanic,White,Female,25--44,2
2010,Cass,Non-Hispanic,White,Female,45--64,7
2010,Cass,Non-Hispanic,White,Female,65--84,28
2010,Cass,Non-Hispanic,White,Female,85+,28
2010,Cass,Non-Hispanic,Black,Male,<1,0
2010,Cass,Non-Hispanic,Black,Male,1--17,0
2010,Cass,Non-Hispanic,Black,Male,18--24,0
2010,Cass,Non-Hispanic,Black,Male,25--44,0
2010,Cass,Non-Hispanic,Black,Male,45--64,0
2010,Cass,Non-Hispanic,Black,Male,65--84,0
2010,Cass,Non-Hispanic,Black,Male,85+,0
2010,Cass,Non-Hispanic,Black,Female,<1,0
2010,Cass,Non-Hispanic,Black,Female,1--17,0
2010,Cass,Non-Hispanic,Black,Female,18--24,0
2010,Cass,Non-Hispanic,Black,Female,25--44,0
2010,Cass,Non-Hispanic,Black,Female,45--64,0
2010,Cass,Non-Hispanic,Black,Female,65--84,0
2010,Cass,Non-Hispanic,Black,Female,85+,0
2010,Cass,Non-Hispanic,Other,Male,<1,0
2010,Cass,Non-Hispanic,Other,Male,1--17,0
2010,Cass,Non-Hispanic,Other,Male,18--24,0
2010,Cass,Non-Hispanic,Other,Male,25--44,0
2010,Cass,Non-Hispanic,Other,Male,45--64,0
2010,Cass,Non-Hispanic,Other,Male,65--84,0
2010,Cass,Non-Hispanic,Other,Male,85+,0
2010,Cass,Non-Hispanic,Other,Female,<1,0
2010,Cass,Non-Hispanic,Other,Female,1--17,0
2010,Cass,Non-Hispanic,Other,Female,18--24,0
2010,Cass,Non-Hispanic,Other,Female,25--44,0
2010,Cass,Non-Hispanic,Other,Female,45--64,0
2010,Cass,Non-Hispanic,Other,Female,65--84,0
2010,Cass,Non-Hispanic,Other,Female,85+,0
2010,Cass,Hispanic,White,Male,<1,0
2010,Cass,Hispanic,White,Male,1--17,0
2010,Cass,Hispanic,White,Male,18--24,0
2010,Cass,Hispanic,White,Male,25--44,0
2010,Cass,Hispanic,White,Male,45--64,1
2010,Cass,Hispanic,White,Male,65--84,0
2010,Cass,Hispanic,White,Male,85+,0
2010,Cass,Hispanic,White,Female,<1,1
2010,Cass,Hispanic,White,Female,1--17,0
2010,Cass,Hispanic,White,Female,18--24,0
2010,Cass,Hispanic,White,Female,25--44,0
2010,Cass,Hispanic,White,Female,45--64,1
2010,Cass,Hispanic,White,Female,65--84,0
2010,Cass,Hispanic,White,Female,85+,0
2010,Cass,Hispanic,Black,Male,<1,0
2010,Cass,Hispanic,Black,Male,1--17,0
2010,Cass,Hispanic,Black,Male,18--24,0
2010,Cass,Hispanic,Black,Male,25--44,0
2010,Cass,Hispanic,Black,Male,45--64,0
2010,Cass,Hispanic,Black,Male,65--84,0
2010,Cass,Hispanic,Black,Male,85+,0
2010,Cass,Hispanic,Black,Female,<1,0
2010,Cass,Hispanic,Black,Female,1--17,0
2010,Cass,Hispanic,Black,Female,18--24,0
2010,Cass,Hispanic,Black,Female,25--44,0
2010,Cass,Hispanic,Black,Female,45--64,0
2010,Cass,Hispanic,Black,Female,65--84,0
2010,Cass,Hispanic,Black,Female,85+,0
2010,Cass,Hispanic,Other,Male,<1,0
2010,Cass,Hispanic,Other,Male,1--17,0
2010,Cass,Hispanic,Other,Male,18--24,0
2010,Cass,Hispanic,Other,Male,25--44,0
2010,Cass,Hispanic,Other,Male,45--64,0
2010,Cass,Hispanic,Other,Male,65--84,0
2010,Cass,Hispanic,Other,Male,85+,0
2010,Cass,Hispanic,Other,Female,<1,0
2010,Cass,Hispanic,Other,Female,1--17,0
2010,Cass,Hispanic,Other,Female,18--24,0
2010,Cass,Hispanic,Other,Female,25--44,0
2010,Cass,Hispanic,Other,Female,45--64,0
2010,Cass,Hispanic,Other,Female,65--84,0
2010,Cass,Hispanic,Other,Female,85+,0
2010,Champaign,Non-Hispanic,White,Male,<1,6
2010,Champaign,Non-Hispanic,White,Male,1--17,3
2010,Champaign,Non-Hispanic,White,Male,18--24,9
2010,Champaign,Non-Hispanic,White,Male,25--44,22
2010,Champaign,Non-Hispanic,White,Male,45--64,94
2010,Champaign,Non-Hispanic,White,Male,65--84,208
2010,Champaign,Non-Hispanic,White,Male,85+,112
2010,Champaign,Non-Hispanic,White,Female,<1,5
2010,Champaign,Non-Hispanic,White,Female,1--17,4
2010,Champaign,Non-Hispanic,White,Female,18--24,2
2010,Champaign,Non-Hispanic,White,Female,25--44,6
2010,Champaign,Non-Hispanic,White,Female,45--64,53
2010,Champaign,Non-Hispanic,White,Female,65--84,216
2010,Champaign,Non-Hispanic,White,Female,85+,219
2010,Champaign,Non-Hispanic,Black,Male,<1,9
2010,Champaign,Non-Hispanic,Black,Male,1--17,2
2010,Champaign,Non-Hispanic,Black,Male,18--24,2
2010,Champaign,Non-Hispanic,Black,Male,25--44,6
2010,Champaign,Non-Hispanic,Black,Male,45--64,19
2010,Champaign,Non-Hispanic,Black,Male,65--84,25
2010,Champaign,Non-Hispanic,Black,Male,85+,2
2010,Champaign,Non-Hispanic,Black,Female,<1,2
2010,Champaign,Non-Hispanic,Black,Female,1--17,0
2010,Champaign,Non-Hispanic,Black,Female,18--24,2
2010,Champaign,Non-Hispanic,Black,Female,25--44,4
2010,Champaign,Non-Hispanic,Black,Female,45--64,25
2010,Champaign,Non-Hispanic,Black,Female,65--84,27
2010,Champaign,Non-Hispanic,Black,Female,85+,14
2010,Champaign,Non-Hispanic,Other,Male,<1,0
2010,Champaign,Non-Hispanic,Other,Male,1--17,0
2010,Champaign,Non-Hispanic,Other,Male,18--24,0
2010,Champaign,Non-Hispanic,Other,Male,25--44,1
2010,Champaign,Non-Hispanic,Other,Male,45--64,2
2010,Champaign,Non-Hispanic,Other,Male,65--84,2
2010,Champaign,Non-Hispanic,Other,Male,85+,2
2010,Champaign,Non-Hispanic,Other,Female,<1,0
2010,Champaign,Non-Hispanic,Other,Female,1--17,0
2010,Champaign,Non-Hispanic,Other,Female,18--24,1
2010,Champaign,Non-Hispanic,Other,Female,25--44,0
2010,Champaign,Non-Hispanic,Other,Female,45--64,1
2010,Champaign,Non-Hispanic,Other,Female,65--84,2
2010,Champaign,Non-Hispanic,Other,Female,85+,1
2010,Champaign,Hispanic,White,Male,<1,0
2010,Champaign,Hispanic,White,Male,1--17,1
2010,Champaign,Hispanic,White,Male,18--24,0
2010,Champaign,Hispanic,White,Male,25--44,1
2010,Champaign,Hispanic,White,Male,45--64,3
2010,Champaign,Hispanic,White,Male,65--84,0
2010,Champaign,Hispanic,White,Male,85+,1
2010,Champaign,Hispanic,White,Female,<1,0
2010,Champaign,Hispanic,White,Female,1--17,0
2010,Champaign,Hispanic,White,Female,18--24,0
2010,Champaign,Hispanic,White,Female,25--44,1
2010,Champaign,Hispanic,White,Female,45--64,2
2010,Champaign,Hispanic,White,Female,65--84,1
2010,Champaign,Hispanic,White,Female,85+,0
2010,Champaign,Hispanic,Black,Male,<1,0
2010,Champaign,Hispanic,Black,Male,1--17,0
2010,Champaign,Hispanic,Black,Male,18--24,0
2010,Champaign,Hispanic,Black,Male,25--44,1
2010,Champaign,Hispanic,Black,Male,45--64,0
2010,Champaign,Hispanic,Black,Male,65--84,0
2010,Champaign,Hispanic,Black,Male,85+,0
2010,Champaign,Hispanic,Black,Female,<1,0
2010,Champaign,Hispanic,Black,Female,1--17,0
2010,Champaign,Hispanic,Black,Female,18--24,0
2010,Champaign,Hispanic,Black,Female,25--44,0
2010,Champaign,Hispanic,Black,Female,45--64,0
2010,Champaign,Hispanic,Black,Female,65--84,0
2010,Champaign,Hispanic,Black,Female,85+,0
2010,Champaign,Hispanic,Other,Male,<1,0
2010,Champaign,Hispanic,Other,Male,1--17,0
2010,Champaign,Hispanic,Other,Male,18--24,0
2010,Champaign,Hispanic,Other,Male,25--44,1
2010,Champaign,Hispanic,Other,Male,45--64,2
2010,Champaign,Hispanic,Other,Male,65--84,0
2010,Champaign,Hispanic,Other,Male,85+,0
2010,Champaign,Hispanic,Other,Female,<1,0
2010,Champaign,Hispanic,Other,Female,1--17,0
2010,Champaign,Hispanic,Other,Female,18--24,0
2010,Champaign,Hispanic,Other,Female,25--44,0
2010,Champaign,Hispanic,Other,Female,45--64,0
2010,Champaign,Hispanic,Other,Female,65--84,0
2010,Champaign,Hispanic,Other,Female,85+,0
2010,Christian,Non-Hispanic,White,Male,<1,0
2010,Christian,Non-Hispanic,White,Male,1--17,2
2010,Christian,Non-Hispanic,White,Male,18--24,1
2010,Christian,Non-Hispanic,White,Male,25--44,12
2010,Christian,Non-Hispanic,White,Male,45--64,42
2010,Christian,Non-Hispanic,White,Male,65--84,85
2010,Christian,Non-Hispanic,White,Male,85+,43
2010,Christian,Non-Hispanic,White,Female,<1,4
2010,Christian,Non-Hispanic,White,Female,1--17,0
2010,Christian,Non-Hispanic,White,Female,18--24,1
2010,Christian,Non-Hispanic,White,Female,25--44,4
2010,Christian,Non-Hispanic,White,Female,45--64,21
2010,Christian,Non-Hispanic,White,Female,65--84,102
2010,Christian,Non-Hispanic,White,Female,85+,90
2010,Christian,Non-Hispanic,Black,Male,<1,0
2010,Christian,Non-Hispanic,Black,Male,1--17,0
2010,Christian,Non-Hispanic,Black,Male,18--24,0
2010,Christian,Non-Hispanic,Black,Male,25--44,0
2010,Christian,Non-Hispanic,Black,Male,45--64,0
2010,Christian,Non-Hispanic,Black,Male,65--84,0
2010,Christian,Non-Hispanic,Black,Male,85+,0
2010,Christian,Non-Hispanic,Black,Female,<1,0
2010,Christian,Non-Hispanic,Black,Female,1--17,0
2010,Christian,Non-Hispanic,Black,Female,18--24,0
2010,Christian,Non-Hispanic,Black,Female,25--44,0
2010,Christian,Non-Hispanic,Black,Female,45--64,0
2010,Christian,Non-Hispanic,Black,Female,65--84,0
2010,Christian,Non-Hispanic,Black,Female,85+,0
2010,Christian,Non-Hispanic,Other,Male,<1,0
2010,Christian,Non-Hispanic,Other,Male,1--17,0
2010,Christian,Non-Hispanic,Other,Male,18--24,0
2010,Christian,Non-Hispanic,Other,Male,25--44,0
2010,Christian,Non-Hispanic,Other,Male,45--64,0
2010,Christian,Non-Hispanic,Other,Male,65--84,0
2010,Christian,Non-Hispanic,Other,Male,85+,0
2010,Christian,Non-Hispanic,Other,Female,<1,0
2010,Christian,Non-Hispanic,Other,Female,1--17,0
2010,Christian,Non-Hispanic,Other,Female,18--24,0
2010,Christian,Non-Hispanic,Other,Female,25--44,0
2010,Christian,Non-Hispanic,Other,Female,45--64,1
2010,Christian,Non-Hispanic,Other,Female,65--84,0
2010,Christian,Non-Hispanic,Other,Female,85+,0
2010,Christian,Hispanic,White,Male,<1,0
2010,Christian,Hispanic,White,Male,1--17,0
2010,Christian,Hispanic,White,Male,18--24,0
2010,Christian,Hispanic,White,Male,25--44,0
2010,Christian,Hispanic,White,Male,45--64,1
2010,Christian,Hispanic,White,Male,65--84,0
2010,Christian,Hispanic,White,Male,85+,0
2010,Christian,Hispanic,White,Female,<1,0
2010,Christian,Hispanic,White,Female,1--17,0
2010,Christian,Hispanic,White,Female,18--24,0
2010,Christian,Hispanic,White,Female,25--44,0
2010,Christian,Hispanic,White,Female,45--64,0
2010,Christian,Hispanic,White,Female,65--84,0
2010,Christian,Hispanic,White,Female,85+,0
2010,Christian,Hispanic,Black,Male,<1,0
2010,Christian,Hispanic,Black,Male,1--17,0
2010,Christian,Hispanic,Black,Male,18--24,0
2010,Christian,Hispanic,Black,Male,25--44,0
2010,Christian,Hispanic,Black,Male,45--64,0
2010,Christian,Hispanic,Black,Male,65--84,0
2010,Christian,Hispanic,Black,Male,85+,0
2010,Christian,Hispanic,Black,Female,<1,0
2010,Christian,Hispanic,Black,Female,1--17,0
2010,Christian,Hispanic,Black,Female,18--24,0
2010,Christian,Hispanic,Black,Female,25--44,0
2010,Christian,Hispanic,Black,Female,45--64,0
2010,Christian,Hispanic,Black,Female,65--84,0
2010,Christian,Hispanic,Black,Female,85+,0
2010,Christian,Hispanic,Other,Male,<1,0
2010,Christian,Hispanic,Other,Male,1--17,0
2010,Christian,Hispanic,Other,Male,18--24,0
2010,Christian,Hispanic,Other,Male,25--44,0
2010,Christian,Hispanic,Other,Male,45--64,0
2010,Christian,Hispanic,Other,Male,65--84,0
2010,Christian,Hispanic,Other,Male,85+,0
2010,Christian,Hispanic,Other,Female,<1,0
2010,Christian,Hispanic,Other,Female,1--17,0
2010,Christian,Hispanic,Other,Female,18--24,0
2010,Christian,Hispanic,Other,Female,25--44,0
2010,Christian,Hispanic,Other,Female,45--64,0
2010,Christian,Hispanic,Other,Female,65--84,0
2010,Christian,Hispanic,Other,Female,85+,0
2010,Clark,Non-Hispanic,White,Male,<1,0
2010,Clark,Non-Hispanic,White,Male,1--17,0
2010,Clark,Non-Hispanic,White,Male,18--24,1
2010,Clark,Non-Hispanic,White,Male,25--44,5
2010,Clark,Non-Hispanic,White,Male,45--64,22
2010,Clark,Non-Hispanic,White,Male,65--84,37
2010,Clark,Non-Hispanic,White,Male,85+,25
2010,Clark,Non-Hispanic,White,Female,<1,0
2010,Clark,Non-Hispanic,White,Female,1--17,0
2010,Clark,Non-Hispanic,White,Female,18--24,0
2010,Clark,Non-Hispanic,White,Female,25--44,1
2010,Clark,Non-Hispanic,White,Female,45--64,10
2010,Clark,Non-Hispanic,White,Female,65--84,57
2010,Clark,Non-Hispanic,White,Female,85+,45
2010,Clark,Non-Hispanic,Black,Male,<1,0
2010,Clark,Non-Hispanic,Black,Male,1--17,0
2010,Clark,Non-Hispanic,Black,Male,18--24,0
2010,Clark,Non-Hispanic,Black,Male,25--44,0
2010,Clark,Non-Hispanic,Black,Male,45--64,0
2010,Clark,Non-Hispanic,Black,Male,65--84,0
2010,Clark,Non-Hispanic,Black,Male,85+,0
2010,Clark,Non-Hispanic,Black,Female,<1,0
2010,Clark,Non-Hispanic,Black,Female,1--17,0
2010,Clark,Non-Hispanic,Black,Female,18--24,0
2010,Clark,Non-Hispanic,Black,Female,25--44,0
2010,Clark,Non-Hispanic,Black,Female,45--64,0
2010,Clark,Non-Hispanic,Black,Female,65--84,0
2010,Clark,Non-Hispanic,Black,Female,85+,0
2010,Clark,Non-Hispanic,Other,Male,<1,0
2010,Clark,Non-Hispanic,Other,Male,1--17,0
2010,Clark,Non-Hispanic,Other,Male,18--24,0
2010,Clark,Non-Hispanic,Other,Male,25--44,0
2010,Clark,Non-Hispanic,Other,Male,45--64,0
2010,Clark,Non-Hispanic,Other,Male,65--84,0
2010,Clark,Non-Hispanic,Other,Male,85+,0
2010,Clark,Non-Hispanic,Other,Female,<1,0
2010,Clark,Non-Hispanic,Other,Female,1--17,0
2010,Clark,Non-Hispanic,Other,Female,18--24,0
2010,Clark,Non-Hispanic,Other,Female,25--44,0
2010,Clark,Non-Hispanic,Other,Female,45--64,0
2010,Clark,Non-Hispanic,Other,Female,65--84,0
2010,Clark,Non-Hispanic,Other,Female,85+,0
2010,Clark,Hispanic,White,Male,<1,0
2010,Clark,Hispanic,White,Male,1--17,0
2010,Clark,Hispanic,White,Male,18--24,0
2010,Clark,Hispanic,White,Male,25--44,0
2010,Clark,Hispanic,White,Male,45--64,0
2010,Clark,Hispanic,White,Male,65--84,0
2010,Clark,Hispanic,White,Male,85+,0
2010,Clark,Hispanic,White,Female,<1,0
2010,Clark,Hispanic,White,Female,1--17,0
2010,Clark,Hispanic,White,Female,18--24,0
2010,Clark,Hispanic,White,Female,25--44,0
2010,Clark,Hispanic,White,Female,45--64,0
2010,Clark,Hispanic,White,Female,65--84,0
2010,Clark,Hispanic,White,Female,85+,0
2010,Clark,Hispanic,Black,Male,<1,0
2010,Clark,Hispanic,Black,Male,1--17,0
2010,Clark,Hispanic,Black,Male,18--24,0
2010,Clark,Hispanic,Black,Male,25--44,0
2010,Clark,Hispanic,Black,Male,45--64,0
2010,Clark,Hispanic,Black,Male,65--84,0
2010,Clark,Hispanic,Black,Male,85+,0
2010,Clark,Hispanic,Black,Female,<1,0
2010,Clark,Hispanic,Black,Female,1--17,0
2010,Clark,Hispanic,Black,Female,18--24,0
2010,Clark,Hispanic,Black,Female,25--44,0
2010,Clark,Hispanic,Black,Female,45--64,0
2010,Clark,Hispanic,Black,Female,65--84,0
2010,Clark,Hispanic,Black,Female,85+,0
2010,Clark,Hispanic,Other,Male,<1,0
2010,Clark,Hispanic,Other,Male,1--17,0
2010,Clark,Hispanic,Other,Male,18--24,0
2010,Clark,Hispanic,Other,Male,25--44,1
2010,Clark,Hispanic,Other,Male,45--64,0
2010,Clark,Hispanic,Other,Male,65--84,0
2010,Clark,Hispanic,Other,Male,85+,0
2010,Clark,Hispanic,Other,Female,<1,0
2010,Clark,Hispanic,Other,Female,1--17,0
2010,Clark,Hispanic,Other,Female,18--24,0
2010,Clark,Hispanic,Other,Female,25--44,0
2010,Clark,Hispanic,Other,Female,45--64,0
2010,Clark,Hispanic,Other,Female,65--84,0
2010,Clark,Hispanic,Other,Female,85+,0
2010,Clay,Non-Hispanic,White,Male,<1,0
2010,Clay,Non-Hispanic,White,Male,1--17,1
2010,Clay,Non-Hispanic,White,Male,18--24,2
2010,Clay,Non-Hispanic,White,Male,25--44,4
2010,Clay,Non-Hispanic,White,Male,45--64,18
2010,Clay,Non-Hispanic,White,Male,65--84,46
2010,Clay,Non-Hispanic,White,Male,85+,18
2010,Clay,Non-Hispanic,White,Female,<1,1
2010,Clay,Non-Hispanic,White,Female,1--17,1
2010,Clay,Non-Hispanic,White,Female,18--24,1
2010,Clay,Non-Hispanic,White,Female,25--44,0
2010,Clay,Non-Hispanic,White,Female,45--64,9
2010,Clay,Non-Hispanic,White,Female,65--84,27
2010,Clay,Non-Hispanic,White,Female,85+,47
2010,Clay,Non-Hispanic,Black,Male,<1,0
2010,Clay,Non-Hispanic,Black,Male,1--17,0
2010,Clay,Non-Hispanic,Black,Male,18--24,0
2010,Clay,Non-Hispanic,Black,Male,25--44,0
2010,Clay,Non-Hispanic,Black,Male,45--64,0
2010,Clay,Non-Hispanic,Black,Male,65--84,0
2010,Clay,Non-Hispanic,Black,Male,85+,0
2010,Clay,Non-Hispanic,Black,Female,<1,0
2010,Clay,Non-Hispanic,Black,Female,1--17,0
2010,Clay,Non-Hispanic,Black,Female,18--24,0
2010,Clay,Non-Hispanic,Black,Female,25--44,0
2010,Clay,Non-Hispanic,Black,Female,45--64,0
2010,Clay,Non-Hispanic,Black,Female,65--84,0
2010,Clay,Non-Hispanic,Black,Female,85+,0
2010,Clay,Non-Hispanic,Other,Male,<1,0
2010,Clay,Non-Hispanic,Other,Male,1--17,0
2010,Clay,Non-Hispanic,Other,Male,18--24,0
2010,Clay,Non-Hispanic,Other,Male,25--44,0
2010,Clay,Non-Hispanic,Other,Male,45--64,0
2010,Clay,Non-Hispanic,Other,Male,65--84,0
